Date,Open,High,Low,Close,Adj Close,Volume
2021-11-16,123.279999,124.160004,122.599998,123.580002,120.800690,2113977
2021-11-17,123.059998,123.620003,122.879997,123.459999,120.683388,2120449
2021-11-18,123.459999,123.860001,122.820000,123.139999,120.370583,2891380
2021-11-19,122.940002,123.559998,122.760002,122.760002,119.999130,3542850
2021-11-22,122.199997,122.839996,122.059998,122.620003,119.862282,2906895
2021-11-23,122.599998,122.919998,121.620003,122.040001,119.295326,4296840
2021-11-24,121.980003,121.980003,120.940002,121.519997,118.787018,2987052
2021-11-25,121.559998,122.180000,121.480003,122.040001,119.295326,1998886
2021-11-26,119.839996,121.540001,119.300003,120.500000,117.789963,3877393
2021-11-29,120.160004,121.139999,120.080002,120.099998,117.398956,3224086
2021-11-30,119.900002,120.400002,118.000000,118.000000,115.346184,13929336
2021-12-01,118.260002,118.839996,117.459999,118.160004,115.502586,4164028
2021-12-02,117.639999,118.019997,116.879997,117.800003,115.150688,3721222
2021-12-03,117.919998,119.000000,117.080002,118.820000,116.147743,3814734
2021-12-06,119.720001,121.940002,119.639999,121.760002,119.021622,4673882
2021-12-07,122.199997,122.379997,121.279999,121.879997,119.138924,3950766
2021-12-08,123.220001,124.540001,122.940002,123.800003,121.015747,4276640
2021-12-09,124.099998,124.500000,123.580002,124.400002,121.602249,2465717
2021-12-10,124.440002,125.199997,123.959999,124.940002,122.130104,2616323
2021-12-13,125.019997,125.660004,124.239998,124.580002,121.778198,2531101
2021-12-14,125.139999,125.519997,124.019997,124.019997,121.230789,3801637
2021-12-15,124.220001,125.480003,124.220001,125.440002,122.618858,4337703
2021-12-16,125.980003,127.300003,125.440002,127.120003,124.261078,4525432
2021-12-17,126.839996,127.699997,126.120003,127.339996,124.476128,11790118
2021-12-20,126.120003,127.400002,125.480003,127.260002,124.397926,3191225
2021-12-21,127.760002,128.000000,125.760002,127.000000,124.143776,3207635
2021-12-22,127.360001,127.500000,125.480003,126.940002,124.085129,2377276
2021-12-23,127.000000,127.099998,126.019997,127.040001,124.182877,2063525
2021-12-27,126.720001,127.820000,126.620003,127.320000,124.456581,1402361
2021-12-28,127.680000,128.740005,127.400002,128.740005,125.844650,1413907
2021-12-29,128.860001,128.899994,127.919998,128.339996,125.453636,1917634
2021-12-30,128.339996,128.699997,127.440002,127.440002,124.573883,2341009
2022-01-03,128.279999,129.800003,128.160004,129.220001,126.313850,3412729
2022-01-04,129.800003,129.800003,128.119995,129.500000,126.587547,2920374
2022-01-05,128.199997,128.220001,125.660004,126.000000,123.166267,5579892
2022-01-06,124.519997,125.860001,124.220001,125.720001,122.892563,3806803
2022-01-07,125.320000,125.580002,124.040001,124.459999,121.660896,3579390
2022-01-10,124.599998,124.620003,121.580002,121.900002,119.158478,4560274
2022-01-11,122.260002,123.320000,121.720001,122.180000,119.432175,3707378
2022-01-12,122.500000,122.660004,121.199997,121.800003,119.060722,5324981
2022-01-13,121.800003,122.120003,121.040001,121.400002,118.669724,4004810
2022-01-14,120.559998,121.239998,120.000000,120.839996,118.122307,5059252
2022-01-17,120.919998,122.300003,120.620003,121.940002,119.197578,3021837
2022-01-18,121.699997,122.760002,121.120003,122.379997,119.627678,4164905
2022-01-19,121.419998,121.699997,120.019997,120.160004,117.457611,3854008
2022-01-20,120.239998,121.400002,120.019997,121.199997,118.474213,3333929
2022-01-21,120.339996,121.959999,120.320000,121.040001,118.317818,4307748
2022-01-24,120.599998,120.779999,118.000000,118.000000,115.346184,6007234
2022-01-25,118.000000,119.059998,117.260002,117.720001,115.072479,5295402
2022-01-26,119.000000,119.139999,117.620003,117.959999,115.307083,3817307
2022-01-27,117.000000,118.760002,116.800003,118.300003,115.639442,3613879
2022-01-28,118.419998,118.459999,116.660004,118.059998,115.404831,3689914
2022-01-31,119.099998,119.879997,118.480003,119.080002,116.401894,3821371
2022-02-01,119.720001,120.419998,118.639999,119.000000,116.323692,3700682
2022-02-02,120.139999,120.959999,119.000000,120.500000,117.789963,3668181
2022-02-03,120.459999,120.980003,119.160004,119.400002,116.714699,3446058
2022-02-04,120.199997,120.500000,118.559998,119.099998,116.421440,3547443
2022-02-07,119.220001,119.680000,118.680000,119.040001,116.362793,2784198
2022-02-08,119.379997,119.800003,117.519997,117.839996,115.189781,3185525
