Date,Open,High,Low,Close,Adj Close,Volume
2021-11-16,1901.000000,1901.000000,1901.000000,1901.000000,1900.389404,0
2021-11-17,1881.000000,1881.000000,1881.000000,1881.000000,1880.395752,41
2021-11-18,1915.500000,1915.500000,1879.000000,1879.000000,1878.396362,6
2021-11-19,1960.000000,2009.500000,1960.000000,1990.000000,1989.360718,4984
2021-11-23,1930.000000,1948.000000,1920.000000,1930.500000,1929.879883,2279
2021-11-24,1940.000000,1940.000000,1940.000000,1940.000000,1939.376831,50
2021-11-25,1940.000000,1940.000000,1940.000000,1940.000000,1939.376831,0
2021-11-26,1927.500000,1935.000000,1908.500000,1908.500000,1907.886963,593
2021-11-29,1907.000000,1907.000000,1907.000000,1907.000000,1906.387451,3
2021-11-30,1875.000000,1875.000000,1875.000000,1875.000000,1874.397583,200
2021-12-01,1899.000000,1899.000000,1894.000000,1894.000000,1893.391479,16
2021-12-02,1947.000000,1947.000000,1946.000000,1946.000000,1945.375000,579
2021-12-03,1947.000000,1947.000000,1947.000000,1947.000000,1946.374512,2
2021-12-06,1931.000000,1931.000000,1921.000000,1922.000000,1921.382690,91
2021-12-07,1907.500000,1909.000000,1907.000000,1907.000000,1906.387451,6
2021-12-09,1876.500000,1876.500000,1785.000000,1786.500000,1785.926270,14
2021-12-10,1786.500000,1786.500000,1786.500000,1786.500000,1785.926270,0
2021-12-13,1907.000000,1907.000000,1747.000000,1813.000000,1812.417725,550
2021-12-14,1738.000000,1738.000000,1738.000000,1738.000000,1737.441772,1
2021-12-15,1738.000000,1738.000000,1738.000000,1738.000000,1737.441772,0
2021-12-16,1738.000000,1738.000000,1738.000000,1738.000000,1737.441772,0
2021-12-17,1738.000000,1738.000000,1738.000000,1738.000000,1737.441772,0
2021-12-20,1741.000000,1748.500000,1741.000000,1748.500000,1747.938232,999
2021-12-21,1760.500000,1760.500000,1760.500000,1760.500000,1759.934448,1
2021-12-22,1760.500000,1760.500000,1760.500000,1760.500000,1759.934448,0
2021-12-23,1760.500000,1760.500000,1760.500000,1760.500000,1759.934448,0
2021-12-27,1771.000000,1771.000000,1752.500000,1752.500000,1751.937134,6
2021-12-28,1752.500000,1752.500000,1752.500000,1752.500000,1752.196167,0
2021-12-29,1716.000000,1716.000000,1716.000000,1716.000000,1715.702393,1
2021-12-30,1750.000000,1750.000000,1731.500000,1731.500000,1731.199585,2
2022-01-03,1704.000000,1704.000000,1704.000000,1704.000000,1703.704590,11
2022-01-04,1720.000000,1721.000000,1720.000000,1721.000000,1720.701538,187
2022-01-05,1745.000000,1745.000000,1740.000000,1740.000000,1739.698120,561
2022-01-06,1735.000000,1740.000000,1735.000000,1740.000000,1739.698120,151
2022-01-07,1736.000000,1736.000000,1708.500000,1736.000000,1735.698853,5
2022-01-10,1734.500000,1734.500000,1734.500000,1734.500000,1734.199097,1
2022-01-11,1734.500000,1734.500000,1734.500000,1734.500000,1734.199097,0
